REF_AREA,Reference area,DOMAIN,Domain,TIME_PERIOD,mean_normalized_measure
POL,Poland,HSL_9,Environmental quality,2010,0.49535547331984586
POL,Poland,HSL_9,Environmental quality,2011,0.49495464247624155
POL,Poland,HSL_9,Environmental quality,2012,0.5192031036488575
POL,Poland,HSL_9,Environmental quality,2013,0.4970841780312298
POL,Poland,HSL_9,Environmental quality,2014,0.4974601807449115
POL,Poland,HSL_9,Environmental quality,2015,0.49758135462245995
POL,Poland,HSL_9,Environmental quality,2016,0.4987458413212812
POL,Poland,HSL_9,Environmental quality,2017,0.4988011226436699
POL,Poland,HSL_9,Environmental quality,2018,0.5087773848983074
POL,Poland,HSL_9,Environmental quality,2019,0.49845100756038113
POL,Poland,HSL_9,Environmental quality,2020,0.4989767078045437
POL,Poland,HSL_9,Environmental quality,2021,0.0
POL,Poland,HSL_9,Environmental quality,2022,0.0
POL,Poland,HSL_9,Environmental quality,2023,0.0
POL,Poland,HSL_9,Environmental quality,2024,0.0
PRT,Portugal,HSL_1,Income and wealth,2004,0.755912903949642
PRT,Portugal,HSL_1,Income and wealth,2005,0.596196022331909
PRT,Portugal,HSL_1,Income and wealth,2006,0.670924861537939
PRT,Portugal,HSL_1,Income and wealth,2007,0.5480754522301421
PRT,Portugal,HSL_1,Income and wealth,2008,0.5465457492246659
PRT,Portugal,HSL_1,Income and wealth,2009,0.45792076332330567
PRT,Portugal,HSL_1,Income and wealth,2010,0.39506394403261974
PRT,Portugal,HSL_1,Income and wealth,2011,0.3845783447489815
PRT,Portugal,HSL_1,Income and wealth,2012,0.3863827399306568
PRT,Portugal,HSL_1,Income and wealth,2013,0.29852961439459236
PRT,Portugal,HSL_1,Income and wealth,2014,0.3880104952094964
PRT,Portugal,HSL_1,Income and wealth,2015,0.36564449745349553
PRT,Portugal,HSL_1,Income and wealth,2016,0.3450436767979217
PRT,Portugal,HSL_1,Income and wealth,2017,0.3812917599279707
PRT,Portugal,HSL_1,Income and wealth,2018,0.2663441027812693
PRT,Portugal,HSL_1,Income and wealth,2019,0.2808682618456998
PRT,Portugal,HSL_1,Income and wealth,2020,0.29535167341607105
PRT,Portugal,HSL_1,Income and wealth,2021,0.23030457602096246
PRT,Portugal,HSL_1,Income and wealth,2022,0.2798329253711991
PRT,Portugal,HSL_1,Income and wealth,2023,0.3294594166871383
PRT,Portugal,HSL_1,Income and wealth,2024,0.3294594166871383
PRT,Portugal,HSL_10,Safety,2004,0.4307899078758987
PRT,Portugal,HSL_10,Safety,2005,0.39394219096757677
PRT,Portugal,HSL_10,Safety,2006,0.4865023817608728
PRT,Portugal,HSL_10,Safety,2007,0.06876595222164733
PRT,Portugal,HSL_10,Safety,2008,0.4288898331935649
PRT,Portugal,HSL_10,Safety,2009,0.4259567476482235
PRT,Portugal,HSL_10,Safety,2010,0.440765473749193
PRT,Portugal,HSL_10,Safety,2011,0.43853300062775913
PRT,Portugal,HSL_10,Safety,2012,0.43253688031118115
PRT,Portugal,HSL_10,Safety,2013,0.4274804808229829
PRT,Portugal,HSL_10,Safety,2014,0.4324285857096426
PRT,Portugal,HSL_10,Safety,2015,0.4279398119322615
PRT,Portugal,HSL_10,Safety,2016,0.42527158276808064
PRT,Portugal,HSL_10,Safety,2017,0.4290278280023161
PRT,Portugal,HSL_10,Safety,2018,0.43434059083787113
PRT,Portugal,HSL_10,Safety,2019,0.4352333280733653
PRT,Portugal,HSL_10,Safety,2020,0.4919133533125389
PRT,Portugal,HSL_10,Safety,2021,0.4918551954161807
PRT,Portugal,HSL_10,Safety,2022,0.5000000000000002
PRT,Portugal,HSL_10,Safety,2023,0.5000000000000002
PRT,Portugal,HSL_10,Safety,2024,0.5000000000000002
PRT,Portugal,HSL_11,Subjective well-being,2004,0.429037806773529
PRT,Portugal,HSL_11,Subjective well-being,2005,0.429037806773529
PRT,Portugal,HSL_11,Subjective well-being,2006,0.429037806773529
PRT,Portugal,HSL_11,Subjective well-being,2007,0.43552827581814635
PRT,Portugal,HSL_11,Subjective well-being,2008,0.44201874486276366
PRT,Portugal,HSL_11,Subjective well-being,2009,0.44732967488129116
PRT,Portugal,HSL_11,Subjective well-being,2010,0.4650090891081442
PRT,Portugal,HSL_11,Subjective well-being,2011,0.5055761303613934
PRT,Portugal,HSL_11,Subjective well-being,2012,0.5055761303613934
PRT,Portugal,HSL_11,Subjective well-being,2013,0.4934897796463451
PRT,Portugal,HSL_11,Subjective well-being,2014,0.508654685323174
PRT,Portugal,HSL_11,Subjective well-being,2015,0.508654685323174
PRT,Portugal,HSL_11,Subjective well-being,2016,0.508654685323174
PRT,Portugal,HSL_11,Subjective well-being,2017,0.4691688280212038
PRT,Portugal,HSL_11,Subjective well-being,2018,0.4381706539122353
PRT,Portugal,HSL_11,Subjective well-being,2019,0.46356298154272246
PRT,Portugal,HSL_11,Subjective well-being,2020,0.4525908045267759
PRT,Portugal,HSL_11,Subjective well-being,2021,0.45555866293534547
PRT,Portugal,HSL_11,Subjective well-being,2022,0.45827263290756287
PRT,Portugal,HSL_11,Subjective well-being,2023,0.530369708715037
PRT,Portugal,HSL_11,Subjective well-being,2024,0.530369708715037
PRT,Portugal,HSL_2,Work and job quality,2004,0.34477538295778926
PRT,Portugal,HSL_2,Work and job quality,2005,0.41022190817130433
PRT,Portugal,HSL_2,Work and job quality,2006,0.3812157710496717
PRT,Portugal,HSL_2,Work and job quality,2007,0.34484877705010286
PRT,Portugal,HSL_2,Work and job quality,2008,0.3766212687459156
PRT,Portugal,HSL_2,Work and job quality,2009,0.40163128757159716
PRT,Portugal,HSL_2,Work and job quality,2010,0.35717159501503853
PRT,Portugal,HSL_2,Work and job quality,2011,0.36748589624366457
PRT,Portugal,HSL_2,Work and job quality,2012,0.3795096647325623
PRT,Portugal,HSL_2,Work and job quality,2013,0.4029443207212186
PRT,Portugal,HSL_2,Work and job quality,2014,0.34250005097810676
PRT,Portugal,HSL_2,Work and job quality,2015,0.37232762522439006
PRT,Portugal,HSL_2,Work and job quality,2016,0.3401850390056387
PRT,Portugal,HSL_2,Work and job quality,2017,0.3873420763430406
PRT,Portugal,HSL_2,Work and job quality,2018,0.4148060122209289
PRT,Portugal,HSL_2,Work and job quality,2019,0.3747127276110181
PRT,Portugal,HSL_2,Work and job quality,2020,0.3459737938734144
PRT,Portugal,HSL_2,Work and job quality,2021,0.3501097641727913
PRT,Portugal,HSL_2,Work and job quality,2022,0.3979422125468023
PRT,Portugal,HSL_2,Work and job quality,2023,0.4006836720147711
PRT,Portugal,HSL_2,Work and job quality,2024,0.4006836720147711
PRT,Portugal,HSL_3,Housing,2004,0.9740147830459795
PRT,Portugal,HSL_3,Housing,2005,0.703374379841117
PRT,Portugal,HSL_3,Housing,2006,0.7236708341563199
PRT,Portugal,HSL_3,Housing,2007,0.7492194171902208
PRT,Portugal,HSL_3,Housing,2008,0.7119047342942318
PRT,Portugal,HSL_3,Housing,2009,0.7069484933061135
PRT,Portugal,HSL_3,Housing,2010,0.6063650284130704
PRT,Portugal,HSL_3,Housing,2011,0.5162081535387679
PRT,Portugal,HSL_3,Housing,2012,0.5196542816410196
PRT,Portugal,HSL_3,Housing,2013,0.5495018992350585
PRT,Portugal,HSL_3,Housing,2014,0.49816711124502755
PRT,Portugal,HSL_3,Housing,2015,0.4897899323588876
PRT,Portugal,HSL_3,Housing,2016,0.48251796595433055
PRT,Portugal,HSL_3,Housing,2017,0.47569049514164785
PRT,Portugal,HSL_3,Housing,2018,0.4355084109993621
PRT,Portugal,HSL_3,Housing,2019,0.43988186285971853
PRT,Portugal,HSL_3,Housing,2020,0.4404836958696805
PRT,Portugal,HSL_3,Housing,2021,0.44993076652592673
PRT,Portugal,HSL_3,Housing,2022,0.49134448737170655
PRT,Portugal,HSL_3,Housing,2023,1.0
PRT,Portugal,HSL_3,Housing,2024,1.0
PRT,Portugal,HSL_4,Work-life balance,2004,0.5295323962737435
PRT,Portugal,HSL_4,Work-life balance,2005,0.5295323962737435
PRT,Portugal,HSL_4,Work-life balance,2006,0.5295323962737435
PRT,Portugal,HSL_4,Work-life balance,2007,0.5295323962737435
PRT,Portugal,HSL_4,Work-life balance,2008,0.5295323962737435
PRT,Portugal,HSL_4,Work-life balance,2009,0.5295323962737435
PRT,Portugal,HSL_4,Work-life balance,2010,0.5295323962737435
PRT,Portugal,HSL_4,Work-life balance,2011,0.5295323962737435
PRT,Portugal,HSL_4,Work-life balance,2012,0.5295323962737435
PRT,Portugal,HSL_4,Work-life balance,2013,0.5295323962737435
PRT,Portugal,HSL_4,Work-life balance,2014,0.5215073795149524
PRT,Portugal,HSL_4,Work-life balance,2015,0.5134823627561612
PRT,Portugal,HSL_4,Work-life balance,2016,0.5054573459973701
PRT,Portugal,HSL_4,Work-life balance,2017,0.49743232923857905
PRT,Portugal,HSL_4,Work-life balance,2018,0.4894073124797879
PRT,Portugal,HSL_4,Work-life balance,2019,0.47738233094187327
PRT,Portugal,HSL_4,Work-life balance,2020,0.4653573494039587
PRT,Portugal,HSL_4,Work-life balance,2021,0.45333236786604403
PRT,Portugal,HSL_4,Work-life balance,2022,0.4413073863281294
PRT,Portugal,HSL_4,Work-life balance,2023,0.4413073863281294
PRT,Portugal,HSL_4,Work-life balance,2024,0.4413073863281294
PRT,Portugal,HSL_5,Health,2004,0.5718316400580552
PRT,Portugal,HSL_5,Health,2005,0.5836649574599192
PRT,Portugal,HSL_5,Health,2006,0.6116060293550182
PRT,Portugal,HSL_5,Health,2007,0.49938653943580114
PRT,Portugal,HSL_5,Health,2008,0.5265245193813689
PRT,Portugal,HSL_5,Health,2009,0.5146342744728346
PRT,Portugal,HSL_5,Health,2010,0.5319514948196513
PRT,Portugal,HSL_5,Health,2011,0.5366884097768081
PRT,Portugal,HSL_5,Health,2012,0.5189487024093078
PRT,Portugal,HSL_5,Health,2013,0.5147042825271659
PRT,Portugal,HSL_5,Health,2014,0.5018327192220782
PRT,Portugal,HSL_5,Health,2015,0.5164596321385457
PRT,Portugal,HSL_5,Health,2016,0.5034873732288666
PRT,Portugal,HSL_5,Health,2017,0.5076936506204567
PRT,Portugal,HSL_5,Health,2018,0.5202454763891203
PRT,Portugal,HSL_5,Health,2019,0.49604491901268827
PRT,Portugal,HSL_5,Health,2020,0.5821941291136337
PRT,Portugal,HSL_5,Health,2021,0.60207574098377
PRT,Portugal,HSL_5,Health,2022,0.5765428481432509
PRT,Portugal,HSL_5,Health,2023,0.5837984410913352
PRT,Portugal,HSL_5,Health,2024,0.5837984410913352
PRT,Portugal,HSL_6,Knowledge and skills,2004,0.5136535170353992
PRT,Portugal,HSL_6,Knowledge and skills,2005,0.5136535170353992
PRT,Portugal,HSL_6,Knowledge and skills,2006,0.5136535170353992
PRT,Portugal,HSL_6,Knowledge and skills,2007,0.5473102325795773
PRT,Portugal,HSL_6,Knowledge and skills,2008,0.5809669481237556
PRT,Portugal,HSL_6,Knowledge and skills,2009,0.6146236636679338
PRT,Portugal,HSL_6,Knowledge and skills,2010,0.616651068984159
PRT,Portugal,HSL_6,Knowledge and skills,2011,0.6186784743003843
PRT,Portugal,HSL_6,Knowledge and skills,2012,0.6207058796166095
PRT,Portugal,HSL_6,Knowledge and skills,2013,0.6719003883361944
PRT,Portugal,HSL_6,Knowledge and skills,2014,0.7230948970557791
PRT,Portugal,HSL_6,Knowledge and skills,2015,0.774289405775364
PRT,Portugal,HSL_6,Knowledge and skills,2016,0.706638106162648
PRT,Portugal,HSL_6,Knowledge and skills,2017,0.638986806549932
PRT,Portugal,HSL_6,Knowledge and skills,2018,0.571335506937216
PRT,Portugal,HSL_6,Knowledge and skills,2019,0.5406524686256037
PRT,Portugal,HSL_6,Knowledge and skills,2020,0.5099694303139913
PRT,Portugal,HSL_6,Knowledge and skills,2021,0.47928639200237894
PRT,Portugal,HSL_6,Knowledge and skills,2022,0.4486033536907666
PRT,Portugal,HSL_6,Knowledge and skills,2023,0.4486033536907666
PRT,Portugal,HSL_6,Knowledge and skills,2024,0.4486033536907666
PRT,Portugal,HSL_7,Social connections,2004,0.5000000000000001
PRT,Portugal,HSL_7,Social connections,2005,0.5000000000000001
PRT,Portugal,HSL_7,Social connections,2006,0.5000000000000001
PRT,Portugal,HSL_7,Social connections,2007,0.5
PRT,Portugal,HSL_7,Social connections,2008,0.5
PRT,Portugal,HSL_7,Social connections,2009,0.4999999999999998
PRT,Portugal,HSL_7,Social connections,2010,0.5000000000000002
PRT,Portugal,HSL_7,Social connections,2011,0.5000000000000004
PRT,Portugal,HSL_7,Social connections,2012,0.5000000000000006
PRT,Portugal,HSL_7,Social connections,2013,0.4723416876805087
PRT,Portugal,HSL_7,Social connections,2014,0.5
PRT,Portugal,HSL_7,Social connections,2015,0.5000000000000002
PRT,Portugal,HSL_7,Social connections,2016,0.5000000000000002
PRT,Portugal,HSL_7,Social connections,2017,0.5
PRT,Portugal,HSL_7,Social connections,2018,0.4406956868007011
PRT,Portugal,HSL_7,Social connections,2019,0.5
PRT,Portugal,HSL_7,Social connections,2020,0.5
PRT,Portugal,HSL_7,Social connections,2021,0.5
PRT,Portugal,HSL_7,Social connections,2022,0.4271558934139562
PRT,Portugal,HSL_7,Social connections,2023,0.5
PRT,Portugal,HSL_7,Social connections,2024,0.5
PRT,Portugal,HSL_8,Civic engagement,2004,0.5029723991507432
PRT,Portugal,HSL_8,Civic engagement,2005,0.5029723991507432
PRT,Portugal,HSL_8,Civic engagement,2006,0.45074882125438914
PRT,Portugal,HSL_8,Civic engagement,2007,0.3985252433580351
PRT,Portugal,HSL_8,Civic engagement,2008,0.346301665461681
PRT,Portugal,HSL_8,Civic engagement,2009,0.29407808756532694
PRT,Portugal,HSL_8,Civic engagement,2010,0.26437546830610503
PRT,Portugal,HSL_8,Civic engagement,2011,0.23467284904688307
PRT,Portugal,HSL_8,Civic engagement,2012,0.2908002074007085
PRT,Portugal,HSL_8,Civic engagement,2013,0.346927565754534
PRT,Portugal,HSL_8,Civic engagement,2014,0.4030549241083594
PRT,Portugal,HSL_8,Civic engagement,2015,0.45918228246218484
PRT,Portugal,HSL_8,Civic engagement,2016,0.4689814316243135
PRT,Portugal,HSL_8,Civic engagement,2017,0.47878058078644214
PRT,Portugal,HSL_8,Civic engagement,2018,0.48857972994857074
PRT,Portugal,HSL_8,Civic engagement,2019,0.4983788791106994
PRT,Portugal,HSL_8,Civic engagement,2020,0.4729601262375859
PRT,Portugal,HSL_8,Civic engagement,2021,0.44754137336447236
PRT,Portugal,HSL_8,Civic engagement,2022,0.3200654539794623
PRT,Portugal,HSL_8,Civic engagement,2023,0.4310786937339575
PRT,Portugal,HSL_8,Civic engagement,2024,0.18046456223942808
PRT,Portugal,HSL_9,Environmental quality,2004,0.5117309251220964
PRT,Portugal,HSL_9,Environmental quality,2005,0.5650827999004044
PRT,Portugal,HSL_9,Environmental quality,2006,0.5841426707481248
PRT,Portugal,HSL_9,Environmental quality,2007,0.4450115062756825
PRT,Portugal,HSL_9,Environmental quality,2008,0.4968700859909797
PRT,Portugal,HSL_9,Environmental quality,2009,0.5303454689174297
PRT,Portugal,HSL_9,Environmental quality,2010,0.565746841814769
PRT,Portugal,HSL_9,Environmental quality,2011,0.48447259888651645
PRT,Portugal,HSL_9,Environmental quality,2012,0.4031690812032487
PRT,Portugal,HSL_9,Environmental quality,2013,0.6120109987034171
PRT,Portugal,HSL_9,Environmental quality,2014,0.4603597836469035
PRT,Portugal,HSL_9,Environmental quality,2015,0.5284425957320519
PRT,Portugal,HSL_9,Environmental quality,2016,0.5990675505507024
PRT,Portugal,HSL_9,Environmental quality,2017,0.5835647956311083
PRT,Portugal,HSL_9,Environmental quality,2018,0.45458256233271815
PRT,Portugal,HSL_9,Environmental quality,2019,0.53827957579557
PRT,Portugal,HSL_9,Environmental quality,2020,0.5521157919679475
PRT,Portugal,HSL_9,Environmental quality,2021,0.06348824632256048
PRT,Portugal,HSL_9,Environmental quality,2022,0.2173527588465965
PRT,Portugal,HSL_9,Environmental quality,2023,0.13328293835446534
PRT,Portugal,HSL_9,Environmental quality,2024,0.13328293835446534
SVK,Slovak Republic,HSL_1,Income and wealth,2004,0.1618994589699103
SVK,Slovak Republic,HSL_1,Income and wealth,2005,0.2194555181097848
SVK,Slovak Republic,HSL_1,Income and wealth,2006,0.1887725636272312
SVK,Slovak Republic,HSL_1,Income and wealth,2007,0.16878554518190628
SVK,Slovak Republic,HSL_1,Income and wealth,2008,0.214070138640156
SVK,Slovak Republic,HSL_1,Income and wealth,2009,0.20896628334393166
SVK,Slovak Republic,HSL_1,Income and wealth,2010,0.16970238649072897
SVK,Slovak Republic,HSL_1,Income and wealth,2011,0.18554274872105464
SVK,Slovak Republic,HSL_1,Income and wealth,2012,0.200874613022166
SVK,Slovak Republic,HSL_1,Income and wealth,2013,0.2219371769331978
SVK,Slovak Republic,HSL_1,Income and wealth,2014,0.22500581327538313
SVK,Slovak Republic,HSL_1,Income and wealth,2015,0.193388528298321
SVK,Slovak Republic,HSL_1,Income and wealth,2016,0.1775575554901075
SVK,Slovak Republic,HSL_1,Income and wealth,2017,0.21023511892868715
SVK,Slovak Republic,HSL_1,Income and wealth,2018,0.14647742979971734
SVK,Slovak Republic,HSL_1,Income and wealth,2019,0.17686529447395488
SVK,Slovak Republic,HSL_1,Income and wealth,2020,0.2077755912464746
SVK,Slovak Republic,HSL_1,Income and wealth,2021,0.15518880308068
SVK,Slovak Republic,HSL_1,Income and wealth,2022,0.2854992964083249
SVK,Slovak Republic,HSL_1,Income and wealth,2023,0.3307966660320604
SVK,Slovak Republic,HSL_1,Income and wealth,2024,0.3307966660320604
SVK,Slovak Republic,HSL_10,Safety,2004,0.10509741321817231
SVK,Slovak Republic,HSL_10,Safety,2005,0.10171842000856189
SVK,Slovak Republic,HSL_10,Safety,2006,0.4924792698574539
SVK,Slovak Republic,HSL_10,Safety,2007,0.41379409034672415
SVK,Slovak Republic,HSL_10,Safety,2008,0.1689054169091046
SVK,Slovak Republic,HSL_10,Safety,2009,0.09836794862529917
SVK,Slovak Republic,HSL_10,Safety,2010,0.4298110940899802
SVK,Slovak Republic,HSL_10,Safety,2011,0.491157339952039
SVK,Slovak Republic,HSL_10,Safety,2012,0.4306387481330665
SVK,Slovak Republic,HSL_10,Safety,2013,0.4212266520838252
SVK,Slovak Republic,HSL_10,Safety,2014,0.4291450357095668
SVK,Slovak Republic,HSL_10,Safety,2015,0.4924662637737505
SVK,Slovak Republic,HSL_10,Safety,2016,0.42300756221728153
SVK,Slovak Republic,HSL_10,Safety,2017,0.4245405882704997
SVK,Slovak Republic,HSL_10,Safety,2018,0.423594635950222
SVK,Slovak Republic,HSL_10,Safety,2019,0.42596104702246884
SVK,Slovak Republic,HSL_10,Safety,2020,0.4228609678690898
SVK,Slovak Republic,HSL_10,Safety,2021,0.42215974122082206
SVK,Slovak Republic,HSL_10,Safety,2022,0.4903628313204526
SVK,Slovak Republic,HSL_10,Safety,2023,0.5000000000000001
SVK,Slovak Republic,HSL_10,Safety,2024,0.5000000000000001
SVK,Slovak Republic,HSL_11,Subjective well-being,2004,0.4594134614545406
SVK,Slovak Republic,HSL_11,Subjective well-being,2005,0.4594134614545406
SVK,Slovak Republic,HSL_11,Subjective well-being,2006,0.4594134614545406
SVK,Slovak Republic,HSL_11,Subjective well-being,2007,0.4511391199062061
SVK,Slovak Republic,HSL_11,Subjective well-being,2008,0.4428647783578715
SVK,Slovak Republic,HSL_11,Subjective well-being,2009,0.434590436809537
SVK,Slovak Republic,HSL_11,Subjective well-being,2010,0.4263160952612025
SVK,Slovak Republic,HSL_11,Subjective well-being,2011,0.46009174949954357
SVK,Slovak Republic,HSL_11,Subjective well-being,2012,0.46009174949954357
SVK,Slovak Republic,HSL_11,Subjective well-being,2013,0.45914944950246916
SVK,Slovak Republic,HSL_11,Subjective well-being,2014,0.3484583417325019
SVK,Slovak Republic,HSL_11,Subjective well-being,2015,0.3484583417325019
SVK,Slovak Republic,HSL_11,Subjective well-being,2016,0.3484583417325019
SVK,Slovak Republic,HSL_11,Subjective well-being,2017,0.29052621566645453
SVK,Slovak Republic,HSL_11,Subjective well-being,2018,0.3685166560631969
SVK,Slovak Republic,HSL_11,Subjective well-being,2019,0.29416043071752457
SVK,Slovak Republic,HSL_11,Subjective well-being,2020,0.29229947894732994
SVK,Slovak Republic,HSL_11,Subjective well-being,2021,0.3880357243265047
SVK,Slovak Republic,HSL_11,Subjective well-being,2022,0.39292267678024023
SVK,Slovak Republic,HSL_11,Subjective well-being,2023,0.4044040987345984
SVK,Slovak Republic,HSL_11,Subjective well-being,2024,0.4044040987345984
SVK,Slovak Republic,HSL_2,Work and job quality,2004,0.4214004522372933
SVK,Slovak Republic,HSL_2,Work and job quality,2005,0.42351436877269827
SVK,Slovak Republic,HSL_2,Work and job quality,2006,0.4143043429555126
SVK,Slovak Republic,HSL_2,Work and job quality,2007,0.4157358890994269
SVK,Slovak Republic,HSL_2,Work and job quality,2008,0.41669192901016333
SVK,Slovak Republic,HSL_2,Work and job quality,2009,0.40794116178205564
SVK,Slovak Republic,HSL_2,Work and job quality,2010,0.41562456614285476
SVK,Slovak Republic,HSL_2,Work and job quality,2011,0.3991850537477331
SVK,Slovak Republic,HSL_2,Work and job quality,2012,0.38667143369771506
SVK,Slovak Republic,HSL_2,Work and job quality,2013,0.4170980455837117
SVK,Slovak Republic,HSL_2,Work and job quality,2014,0.34439747853557084
SVK,Slovak Republic,HSL_2,Work and job quality,2015,0.36566484197301685
SVK,Slovak Republic,HSL_2,Work and job quality,2016,0.33159156976269355
SVK,Slovak Republic,HSL_2,Work and job quality,2017,0.36166233046591945
SVK,Slovak Republic,HSL_2,Work and job quality,2018,0.40855367493561595
SVK,Slovak Republic,HSL_2,Work and job quality,2019,0.3562555829943507
SVK,Slovak Republic,HSL_2,Work and job quality,2020,0.34452838645358425
SVK,Slovak Republic,HSL_2,Work and job quality,2021,0.3430410689220417
SVK,Slovak Republic,HSL_2,Work and job quality,2022,0.38863356268817995
SVK,Slovak Republic,HSL_2,Work and job quality,2023,0.43630974884544554
SVK,Slovak Republic,HSL_2,Work and job quality,2024,0.43630974884544554
SVK,Slovak Republic,HSL_3,Housing,2004,0.0
SVK,Slovak Republic,HSL_3,Housing,2005,0.13177641819126892
SVK,Slovak Republic,HSL_3,Housing,2006,0.10520912351539151
SVK,Slovak Republic,HSL_3,Housing,2007,0.11026393637548541
SVK,Slovak Republic,HSL_3,Housing,2008,0.14440708391072574
SVK,Slovak Republic,HSL_3,Housing,2009,0.14287497610279645
SVK,Slovak Republic,HSL_3,Housing,2010,0.2257031888882038
SVK,Slovak Republic,HSL_3,Housing,2011,0.2615927165478886
SVK,Slovak Republic,HSL_3,Housing,2012,0.30080064538771223
SVK,Slovak Republic,HSL_3,Housing,2013,0.3108876601728471
SVK,Slovak Republic,HSL_3,Housing,2014,0.31436185025128716
SVK,Slovak Republic,HSL_3,Housing,2015,0.3147638288004881
SVK,Slovak Republic,HSL_3,Housing,2016,0.38249984715359914
SVK,Slovak Republic,HSL_3,Housing,2017,0.3708473031535193
SVK,Slovak Republic,HSL_3,Housing,2018,0.3083644316456443
SVK,Slovak Republic,HSL_3,Housing,2019,0.3248890759101769
SVK,Slovak Republic,HSL_3,Housing,2020,0.3124547003558479
SVK,Slovak Republic,HSL_3,Housing,2021,0.34645056642888966
SVK,Slovak Republic,HSL_3,Housing,2022,0.290154042091473
SVK,Slovak Republic,HSL_3,Housing,2023,0.18719211822660098
SVK,Slovak Republic,HSL_3,Housing,2024,0.18719211822660098
SVK,Slovak Republic,HSL_4,Work-life balance,2004,0.4569640472020867
SVK,Slovak Republic,HSL_4,Work-life balance,2005,0.4569640472020867
SVK,Slovak Republic,HSL_4,Work-life balance,2006,0.4569640472020867
SVK,Slovak Republic,HSL_4,Work-life balance,2007,0.4569640472020867
SVK,Slovak Republic,HSL_4,Work-life balance,2008,0.4569640472020867
SVK,Slovak Republic,HSL_4,Work-life balance,2009,0.4569640472020867
SVK,Slovak Republic,HSL_4,Work-life balance,2010,0.4569640472020867
SVK,Slovak Republic,HSL_4,Work-life balance,2011,0.4569640472020867
SVK,Slovak Republic,HSL_4,Work-life balance,2012,0.4569640472020867
SVK,Slovak Republic,HSL_4,Work-life balance,2013,0.4569640472020867
SVK,Slovak Republic,HSL_4,Work-life balance,2014,0.456401263816274
SVK,Slovak Republic,HSL_4,Work-life balance,2015,0.45583848043046127
SVK,Slovak Republic,HSL_4,Work-life balance,2016,0.4552756970446485
SVK,Slovak Republic,HSL_4,Work-life balance,2017,0.45471291365883576
SVK,Slovak Republic,HSL_4,Work-life balance,2018,0.45415013027302303
SVK,Slovak Republic,HSL_4,Work-life balance,2019,0.4413149619993465
SVK,Slovak Republic,HSL_4,Work-life balance,2020,0.42847979372567
SVK,Slovak Republic,HSL_4,Work-life balance,2021,0.4156446254519935
SVK,Slovak Republic,HSL_4,Work-life balance,2022,0.40280945717831695
SVK,Slovak Republic,HSL_4,Work-life balance,2023,0.40280945717831695
SVK,Slovak Republic,HSL_4,Work-life balance,2024,0.40280945717831695
SVK,Slovak Republic,HSL_5,Health,2004,0.30141035176267755
SVK,Slovak Republic,HSL_5,Health,2005,0.46578021586072604
SVK,Slovak Republic,HSL_5,Health,2006,0.4548241195227751
SVK,Slovak Republic,HSL_5,Health,2007,0.458302737752489
SVK,Slovak Republic,HSL_5,Health,2008,0.5069372140398162
SVK,Slovak Republic,HSL_5,Health,2009,0.5047446942287821
SVK,Slovak Republic,HSL_5,Health,2010,0.4970827891410629
SVK,Slovak Republic,HSL_5,Health,2011,0.5689789245832019
SVK,Slovak Republic,HSL_5,Health,2012,0.5101307092744679
SVK,Slovak Republic,HSL_5,Health,2013,0.5026685357454652
SVK,Slovak Republic,HSL_5,Health,2014,0.4017931031436526
SVK,Slovak Republic,HSL_5,Health,2015,0.5691594922214712
SVK,Slovak Republic,HSL_5,Health,2016,0.4985422441917629
SVK,Slovak Republic,HSL_5,Health,2017,0.49743872267526956
SVK,Slovak Republic,HSL_5,Health,2018,0.5180942814170499
SVK,Slovak Republic,HSL_5,Health,2019,0.41123493640051123
SVK,Slovak Republic,HSL_5,Health,2020,0.5447357002379786
SVK,Slovak Republic,HSL_5,Health,2021,0.5446237829641948
SVK,Slovak Republic,HSL_5,Health,2022,0.5982565568333088
SVK,Slovak Republic,HSL_5,Health,2023,0.589546042865532
SVK,Slovak Republic,HSL_5,Health,2024,0.589546042865532
SVK,Slovak Republic,HSL_6,Knowledge and skills,2004,0.5773757787997811
SVK,Slovak Republic,HSL_6,Knowledge and skills,2005,0.5773757787997811
SVK,Slovak Republic,HSL_6,Knowledge and skills,2006,0.5773757787997811
SVK,Slovak Republic,HSL_6,Knowledge and skills,2007,0.5839355860892738
SVK,Slovak Republic,HSL_6,Knowledge and skills,2008,0.5904953933787664
SVK,Slovak Republic,HSL_6,Knowledge and skills,2009,0.5970552006682591
SVK,Slovak Republic,HSL_6,Knowledge and skills,2010,0.5640150429062066
SVK,Slovak Republic,HSL_6,Knowledge and skills,2011,0.5309748851441541
SVK,Slovak Republic,HSL_6,Knowledge and skills,2012,0.4979347273821017
SVK,Slovak Republic,HSL_6,Knowledge and skills,2013,0.501851201219677
SVK,Slovak Republic,HSL_6,Knowledge and skills,2014,0.5057676750572522
SVK,Slovak Republic,HSL_6,Knowledge and skills,2015,0.5096841488948274
SVK,Slovak Republic,HSL_6,Knowledge and skills,2016,0.5042970886751919
SVK,Slovak Republic,HSL_6,Knowledge and skills,2017,0.4989100284555564
SVK,Slovak Republic,HSL_6,Knowledge and skills,2018,0.49352296823592084
SVK,Slovak Republic,HSL_6,Knowledge and skills,2019,0.4959345183144585
SVK,Slovak Republic,HSL_6,Knowledge and skills,2020,0.4983460683929962
